Chromosome	Start	End	ID	Confidence
chr17	62567750	62570500	E_024887	0.9513
chr17	62595750	62596500	E_024888	0.7513
chr17	62614000	62616750	E_024889	0.9131
chr17	62631500	62632750	E_024890	0.9811
chr17	62644750	62645750	E_024891	0.8487
chr17	62649250	62650750	E_024892	0.89
chr17	62709750	62710750	E_024893	0.761
chr17	62769500	62770500	E_024894	0.8214
chr17	62832000	62834500	E_024895	0.8169
chr17	62916750	62922000	E_024896	0.9694
chr17	62922500	62924250	E_024897	0.981
chr17	62935000	62935500	E_024898	0.9397
chr17	62957750	62958750	E_024899	0.9012
chr17	62960500	62962500	E_024900	0.871
chr17	62970250	62973000	E_024901	0.8961
chr17	62981500	62983000	E_024902	0.964
chr17	63050250	63050750	E_024903	0.5177
chr17	63060000	63061750	E_024904	0.9788
chr17	63118250	63120500	E_024905	0.9071
chr17	63159750	63160750	E_024906	0.9832
chr17	63168500	63171000	E_024907	0.9041
chr17	63224250	63225750	E_024908	0.9772
chr17	63534000	63535000	E_024909	0.6874
chr17	63780750	63781750	E_024910	0.9792
chr17	64268500	64269750	E_024911	0.825
chr17	64291250	64293250	E_024912	0.8841
chr17	64299750	64301750	E_024913	0.885
chr17	64327250	64328500	E_024914	0.9345
chr17	64339000	64341000	E_024915	0.9783
chr17	64341750	64343250	E_024916	0.966
chr17	64343750	64347750	E_024917	0.9769
chr17	64356000	64357500	E_024918	0.9849
chr17	64462500	64466500	E_024919	0.9748
chr17	64489000	64491500	E_024920	0.9818
chr17	64499250	64500250	E_024921	0.802
chr17	64502500	64506250	E_024922	0.9781
chr17	65153750	65154750	E_024923	0.9875
chr17	65237500	65238750	E_024924	0.9561
chr17	65356250	65357250	E_024925	0.9257
chr17	65359750	65362000	E_024926	0.7287
chr17	65370500	65371500	E_024927	0.9784
chr17	65761250	65762250	E_024928	0.9699
chr17	65775000	65776250	E_024929	0.9353
chr17	65778750	65782750	E_024930	0.9436
chr17	65823000	65824250	E_024931	0.5919
chr17	65988250	65989000	E_024932	0.7981
chr17	65991000	65991750	E_024933	0.8294
chr17	66006750	66007750	E_024934	0.7739
chr17	66015250	66017500	E_024935	0.9546
chr17	66025250	66026500	E_024936	0.9786
chr17	66098750	66099250	E_024937	0.6128
chr17	66147750	66149000	E_024938	0.8311
chr17	66200750	66201500	E_024939	0.8182
chr17	66288500	66289500	E_024940	0.6507
chr17	66432000	66435500	E_024941	0.9785
chr17	66442750	66443500	E_024942	0.9331
chr17	66454750	66455250	E_024943	0.8502
chr17	66457500	66458500	E_024944	0.9746
chr17	66755000	66756500	E_024945	0.9145
chr17	66904750	66906250	E_024946	0.9798
chr17	66946500	66947500	E_024947	0.8693
chr17	67009500	67010500	E_024948	0.9832
chr17	67042000	67044750	E_024949	0.91
chr17	67066500	67067500	E_024950	0.9746
chr17	67088000	67092500	E_024951	0.9445
chr17	67097250	67101000	E_024952	0.9454
chr17	67166250	67167500	E_024953	0.9619
chr17	67231000	67232000	E_024954	0.9832
chr17	67234750	67235750	E_024955	0.9832
chr17	67852000	67854250	E_024956	0.9029
chr17	67878500	67879500	E_024957	0.7615
chr17	67904500	67905500	E_024958	0.9875
chr17	67942500	67944750	E_024959	0.766
chr17	67965500	67966750	E_024960	0.9875
chr17	68055000	68056000	E_024961	0.7772
chr17	68118500	68119500	E_024962	0.9789
chr17	68122750	68124250	E_024963	0.6465
chr17	68128250	68129000	E_024964	0.7134
chr17	68129500	68131000	E_024965	0.7556
chr17	70757500	70758750	E_024966	0.9788
chr17	70886250	70887500	E_024967	0.9875
chr17	70896750	70898500	E_024968	0.9836
chr17	70899500	70900500	E_024969	0.7327
chr17	70902000	70904250	E_024970	0.9691
chr17	70972750	70975500	E_024971	0.9775
chr17	71006250	71008250	E_024972	0.9336
chr17	71087750	71088250	E_024973	0.7826
chr17	71187500	71188000	E_024974	0.6747
chr17	71189750	71190750	E_024975	0.762
chr17	71197000	71198000	E_024976	0.9401
chr17	71205750	71207250	E_024977	0.9534
chr17	71220500	71221750	E_024978	0.9553
chr17	71222250	71223250	E_024979	0.8123
chr17	71225000	71227250	E_024980	0.8279
chr17	71285000	71286000	E_024981	0.8043
chr17	71287000	71288750	E_024982	0.9853
chr17	71300500	71302500	E_024983	0.9754
chr17	71303750	71305250	E_024984	0.9063
chr17	71313500	71314750	E_024985	0.9758
chr17	72159000	72160500	E_024986	0.9765
chr17	72200500	72202250	E_024987	0.8624
chr17	72207500	72208250	E_024988	0.6049
chr17	72291250	72293750	E_024989	0.9509
chr17	72326250	72327250	E_024990	0.7134
chr17	72328500	72329750	E_024991	0.932
chr17	72450000	72451250	E_024992	0.9225
chr17	72458750	72460750	E_024993	0.9707
chr17	72509750	72511750	E_024994	0.7702
chr17	72564500	72565500	E_024995	0.8945
chr17	72742250	72743750	E_024996	0.9293
chr17	72755500	72757000	E_024997	0.9487
chr17	72863000	72864000	E_024998	0.8277
chr17	72867500	72868500	E_024999	0.7007
chr17	72870250	72874750	E_025000	0.9635
chr17	72927000	72928000	E_025001	0.9832
chr17	72957250	72957750	E_025002	0.9196
chr17	72977000	72979500	E_025003	0.8859
chr17	72984250	72985750	E_025004	0.7303
chr17	73009500	73010750	E_025005	0.781
chr17	73014500	73015250	E_025006	0.9331
chr17	73029250	73033250	E_025007	0.8949
chr17	73041750	73042250	E_025008	0.5643
chr17	73055750	73056500	E_025009	0.6842
chr17	73063500	73064750	E_025010	0.7338
chr17	73066500	73069250	E_025011	0.9751
chr17	73087000	73088250	E_025012	0.9112
chr17	73090750	73094000	E_025013	0.8955
chr17	73119500	73122000	E_025014	0.9628
chr17	73147750	73148750	E_025015	0.7995
chr17	73176500	73178000	E_025016	0.7287
chr17	73180250	73181000	E_025017	0.5907
chr17	73185000	73186250	E_025018	0.978
chr17	73200000	73200750	E_025019	0.6746
chr17	73202500	73203250	E_025020	0.6079
chr17	73255000	73256750	E_025021	0.6427
chr17	73263500	73264750	E_025022	0.8807
chr17	73268500	73269000	E_025023	0.8028
chr17	73270000	73271250	E_025024	0.8904
chr17	73334000	73335500	E_025025	0.9697
chr17	73338250	73339250	E_025026	0.9307
chr17	73341000	73342000	E_025027	0.8479
chr17	73342250	73343500	E_025028	0.895
chr17	73348000	73349250	E_025029	0.9749
chr17	73363000	73365750	E_025030	0.9549
chr17	73391250	73392000	E_025031	0.6742
chr17	73392500	73394000	E_025032	0.8898
chr17	73399000	73401000	E_025033	0.7568
chr17	73444250	73445500	E_025034	0.9843
chr17	73453250	73453750	E_025035	0.7496
chr17	73483500	73484500	E_025036	0.9295
chr17	73507250	73508250	E_025037	0.9508
chr17	73537000	73537500	E_025038	0.7246
chr17	73623750	73624250	E_025039	0.888
chr17	73637250	73639250	E_025040	0.8925
chr17	73661500	73662000	E_025041	0.5341
chr17	73664750	73665250	E_025042	0.5205
chr17	73759750	73760500	E_025043	0.8046
chr17	73772250	73773750	E_025044	0.9317
chr17	73774000	73774750	E_025045	0.5572
chr17	73777000	73778000	E_025046	0.6494
chr17	73778750	73779500	E_025047	0.8676
chr17	73783000	73784500	E_025048	0.8138
chr17	73804500	73805750	E_025049	0.9843
chr17	73838250	73839250	E_025050	0.7735
chr17	73842000	73843000	E_025051	0.8766
chr17	73845500	73846750	E_025052	0.9328
chr17	73849500	73850750	E_025053	0.8436
chr17	73853750	73856500	E_025054	0.9582
chr17	73857750	73858750	E_025055	0.7134
chr17	73860750	73862000	E_025056	0.9555
chr17	73866500	73867500	E_025057	0.9746
chr17	73890750	73892000	E_025058	0.8513
chr17	73894250	73894750	E_025059	0.5822
chr17	73899750	73900250	E_025060	0.6538
chr17	73966000	73967250	E_025061	0.9843
chr17	73971750	73973250	E_025062	0.9414
chr17	73976750	73977500	E_025063	0.5605
chr17	73979000	73980250	E_025064	0.9676
chr17	74090000	74091750	E_025065	0.8947
chr17	74175250	74177000	E_025066	0.9789
chr17	74185000	74186750	E_025067	0.9801
chr17	74189250	74193500	E_025068	0.9642
chr17	74213000	74215250	E_025069	0.9542
chr17	74215750	74216750	E_025070	0.9875
chr17	74218250	74219250	E_025071	0.7337
chr17	74228250	74232500	E_025072	0.9095
chr17	74234000	74235750	E_025073	0.6035
chr17	74237500	74238500	E_025074	0.7864
chr17	74242500	74243500	E_025075	0.8487
chr17	74259750	74260250	E_025076	0.8515
chr17	74262500	74267500	E_025077	0.9354
chr17	74270250	74271250	E_025078	0.9746
chr17	74272500	74274250	E_025079	0.9789
chr17	74341000	74342500	E_025080	0.9798
chr17	74382750	74383250	E_025081	0.7907
chr17	74436250	74437500	E_025082	0.9827
chr17	74437750	74443500	E_025083	0.9796
chr17	74502250	74503500	E_025084	0.8241
chr17	74511000	74512250	E_025085	0.861
chr17	74526250	74527250	E_025086	0.9109
chr17	74537250	74538000	E_025087	0.8537
chr17	74552250	74552750	E_025088	0.7766
chr17	74555250	74559750	E_025089	0.862
chr17	74573500	74574500	E_025090	0.8824
chr17	74596500	74599500	E_025091	0.96
chr17	74619000	74620500	E_025092	0.9403
chr17	74634250	74639000	E_025093	0.8832
chr17	74655250	74657000	E_025094	0.9008
chr17	74666500	74667000	E_025095	0.8521
chr17	74704000	74704750	E_025096	0.6742
chr17	74712000	74713750	E_025097	0.9348
chr17	74721000	74721750	E_025098	0.7041
chr17	74724000	74724500	E_025099	0.8253
chr17	74730000	74730500	E_025100	0.5584
chr17	74735000	74737250	E_025101	0.798
chr17	74783250	74784500	E_025102	0.981
chr17	74785000	74786500	E_025103	0.9823
chr17	74787250	74788500	E_025104	0.8275
chr17	74841500	74842500	E_025105	0.9832
chr17	74844250	74845250	E_025106	0.9255
chr17	75065750	75069000	E_025107	0.9797
chr17	75085750	75086750	E_025108	0.7354
chr17	75103750	75105000	E_025109	0.9843
chr17	75105750	75106750	E_025110	0.9875
chr17	75116750	75121250	E_025111	0.9806
chr17	75133000	75135000	E_025112	0.9415
chr17	75158750	75160000	E_025113	0.9309
chr17	75160500	75162000	E_025114	0.9798
chr17	75216750	75217750	E_025115	0.966
chr17	75228750	75230750	E_025116	0.9093
chr17	75317000	75317500	E_025117	0.6175
chr17	75320500	75322250	E_025118	0.916
chr17	75338000	75339000	E_025119	0.9832
chr17	75358250	75360500	E_025120	0.9298
chr17	75365000	75366250	E_025121	0.8608
chr17	75441250	75442750	E_025122	0.9775
chr17	75448000	75448750	E_025123	0.6889
chr17	75455750	75457000	E_025124	0.9429
chr17	75466250	75467750	E_025125	0.9118
chr17	75766000	75768000	E_025126	0.982
chr17	75830000	75831500	E_025127	0.9786
chr17	75859750	75861000	E_025128	0.8997
chr17	75871250	75873250	E_025129	0.9801
chr17	75883250	75884500	E_025130	0.7052
chr17	75953500	75956250	E_025131	0.8192
chr17	76013000	76014000	E_025132	0.9789
chr17	76014750	76016000	E_025133	0.8241
chr17	76022250	76024000	E_025134	0.981
chr17	76024750	76026500	E_025135	0.951
chr17	76028250	76029250	E_025136	0.8845
chr17	76030500	76031500	E_025137	0.9869
chr17	76032750	76033750	E_025138	0.9599
chr17	76042500	76043500	E_025139	0.9642
chr17	76077250	76078500	E_025140	0.9811
chr17	76078750	76080000	E_025141	0.976
chr17	76131750	76132500	E_025142	0.8972
chr17	76135000	76138500	E_025143	0.9106
chr17	76139500	76141250	E_025144	0.9576
chr17	76143000	76144250	E_025145	0.8689
chr17	76158000	76159250	E_025146	0.9196
chr17	76161250	76161750	E_025147	0.5669
chr17	76180750	76182000	E_025148	0.581
chr17	76184500	76185000	E_025149	0.5769
chr17	76211000	76211500	E_025150	0.5768
chr17	76242750	76244750	E_025151	0.8753
chr17	76248750	76251000	E_025152	0.9376
chr17	76251500	76257000	E_025153	0.9791
chr17	76257750	76264500	E_025154	0.9711
chr17	76265250	76270750	E_025155	0.9783
chr17	76271000	76274000	E_025156	0.772
chr17	76277250	76278250	E_025157	0.9746
chr17	76279750	76280750	E_025158	0.9746
chr17	76285750	76286750	E_025159	0.9832
chr17	76297250	76298250	E_025160	0.9832
chr17	76309500	76310750	E_025161	0.8617
chr17	76312500	76313000	E_025162	0.888
chr17	76352750	76355500	E_025163	0.851
chr17	76375500	76376000	E_025164	0.7635
chr17	76376750	76378750	E_025165	0.9747
chr17	76407250	76408250	E_025166	0.9875
chr17	76588000	76589250	E_025167	0.9242
chr17	76661750	76663250	E_025168	0.9849
chr17	76744000	76745500	E_025169	0.9394
chr17	76776750	76777750	E_025170	0.7201
chr17	76779500	76782000	E_025171	0.9554
chr17	76783500	76784500	E_025172	0.9832
chr17	76795250	76796000	E_025173	0.7222
chr17	76857500	76859000	E_025174	0.9849
chr17	76878750	76880000	E_025175	0.9843
chr17	76981750	76983750	E_025176	0.9627
chr17	77004750	77005250	E_025177	0.7553
chr17	77071750	77072250	E_025178	0.8354
chr17	77468750	77470750	E_025179	0.9786
chr17	77723000	77724500	E_025180	0.9788
chr17	77750000	77750750	E_025181	0.5386
chr17	77769250	77770250	E_025182	0.8284
chr17	77776500	77778000	E_025183	0.9153
chr17	77779250	77780500	E_025184	0.9282
chr17	77782750	77785750	E_025185	0.8503
chr17	77786000	77788750	E_025186	0.8628
chr17	77798000	77801500	E_025187	0.9383
chr17	77802000	77808500	E_025188	0.9052
chr17	77809000	77812500	E_025189	0.9191
chr17	77814250	77814750	E_025190	0.8507
chr17	77818500	77820000	E_025191	0.9433
chr17	78118500	78120250	E_025192	0.7506
chr17	78225500	78226750	E_025193	0.8788
chr17	78227000	78233500	E_025194	0.9723
chr17	78235250	78237250	E_025195	0.9023
chr17	78292750	78294500	E_025196	0.9248
chr17	78427500	78428000	E_025197	0.8426
chr17	78429750	78430250	E_025198	0.5744
chr17	78520000	78520750	E_025199	0.6572
chr17	78729250	78730500	E_025200	0.9875
chr17	78765000	78767000	E_025201	0.957
chr17	78805250	78807750	E_025202	0.9495
chr17	78829000	78832000	E_025203	0.9287
chr17	78847000	78848000	E_025204	0.7903
chr17	78864250	78867250	E_025205	0.9732
chr17	78869000	78869750	E_025206	0.7327
chr17	78962750	78963750	E_025207	0.732
chr17	78966250	78966750	E_025208	0.8331
chr17	78990750	78991750	E_025209	0.8209
chr17	78995000	78995500	E_025210	0.9146
chr17	78995750	78996750	E_025211	0.9869
chr17	78997000	78998250	E_025212	0.911
chr17	79068000	79070250	E_025213	0.8952
chr17	79092750	79094500	E_025214	0.9067
chr17	79127000	79128000	E_025215	0.9659
chr17	79258500	79259000	E_025216	0.8411
chr17	79266500	79268000	E_025217	0.8415
chr17	79284250	79285250	E_025218	0.9431
chr17	79317250	79321500	E_025219	0.8399
chr17	79322000	79324750	E_025220	0.9789
chr17	79338750	79340000	E_025221	0.8466
chr17	79360250	79361750	E_025222	0.7498
chr17	79365250	79368250	E_025223	0.7934
chr17	79374250	79376500	E_025224	0.8693
chr17	79382750	79383750	E_025225	0.9875
chr17	79385750	79387500	E_025226	0.9747
chr17	79398250	79399250	E_025227	0.7342
chr17	79438500	79440250	E_025228	0.9288
chr17	79446500	79449500	E_025229	0.9445
chr17	79451000	79452500	E_025230	0.9449
chr17	79453000	79456250	E_025231	0.894
chr17	79476250	79478250	E_025232	0.8508
chr17	79486750	79487500	E_025233	0.8338
chr17	79517750	79518750	E_025234	0.8474
chr17	79546250	79547750	E_025235	0.8973
chr17	79571000	79572000	E_025236	0.707
chr17	79602250	79603500	E_025237	0.8477
chr17	79613250	79614750	E_025238	0.92
chr17	79631250	79632250	E_025239	0.8689
chr17	79634750	79636250	E_025240	0.8629
chr17	79668000	79669250	E_025241	0.8752
chr17	79671500	79672250	E_025242	0.8069
chr17	79677250	79678250	E_025243	0.9021
chr17	79689000	79690000	E_025244	0.9832
chr17	79778750	79781000	E_025245	0.9075
chr17	79789000	79790500	E_025246	0.8747
chr17	79815000	79816250	E_025247	0.8217
chr17	79819750	79822250	E_025248	0.8506
chr17	79830500	79831750	E_025249	0.8772
chr17	79867250	79868500	E_025250	0.8432
chr17	79877250	79878500	E_025251	0.8338
chr17	79882500	79884500	E_025252	0.9144
chr17	79893250	79894000	E_025253	0.7641
chr17	79916500	79917000	E_025254	0.7907
chr17	79925500	79927000	E_025255	0.7012
chr17	79978250	79980000	E_025256	0.7696
chr17	80051750	80055500	E_025257	0.813
chr17	80057250	80058250	E_025258	0.8998
chr17	80061000	80062750	E_025259	0.8396
chr17	80075250	80078250	E_025260	0.9782
chr17	80128000	80129000	E_025261	0.9707
chr17	80155250	80155750	E_025262	0.5485
chr17	80157500	80160250	E_025263	0.9305
chr17	80163000	80165250	E_025264	0.9786
chr17	80169250	80170000	E_025265	0.6879
chr17	80172750	80177000	E_025266	0.9579
chr17	80184500	80185250	E_025267	0.891
chr17	80187500	80189000	E_025268	0.8879
chr17	80195500	80201250	E_025269	0.9354
chr17	80218000	80219000	E_025270	0.707
chr17	80225750	80226500	E_025271	0.8726
chr17	80236500	80237500	E_025272	0.8487
chr17	80239000	80240000	E_025273	0.7271
chr17	80245000	80250000	E_025274	0.9356
chr17	80252250	80253250	E_025275	0.8344
chr17	80254750	80256750	E_025276	0.9263
chr17	80273000	80274000	E_025277	0.7713
chr17	80278750	80279750	E_025278	0.8448
chr17	80281000	80283500	E_025279	0.9816
chr17	80288000	80289000	E_025280	0.8198
chr17	80289500	80291000	E_025281	0.8069
chr17	80293000	80293750	E_025282	0.8939
chr17	80296000	80298250	E_025283	0.9424
chr17	80301250	80305250	E_025284	0.9802
chr17	80324250	80327000	E_025285	0.8543
chr17	80413750	80415000	E_025286	0.8782
chr17	80417500	80418500	E_025287	0.8041
chr17	80419000	80422250	E_025288	0.9463
chr17	80452250	80453250	E_025289	0.8187
chr17	80454250	80456250	E_025290	0.9187
chr17	80478750	80480500	E_025291	0.807
chr17	80487250	80488250	E_025292	0.9513
chr17	80505500	80506500	E_025293	0.9257
chr17	80510000	80510750	E_025294	0.9257
chr17	80604250	80605750	E_025295	0.5842
chr17	80675250	80675750	E_025296	0.7871
chr17	80695250	80697000	E_025297	0.9546
chr17	80710750	80711500	E_025298	0.8125
chr17	80712000	80714250	E_025299	0.9376
chr17	80820250	80821000	E_025300	0.9241
chr17	80825750	80828250	E_025301	0.9673
chr17	80833750	80835500	E_025302	0.9479
chr17	80839750	80840750	E_025303	0.8852
chr17	80844500	80846250	E_025304	0.8481
chr17	80860500	80861500	E_025305	0.711
chr17	80870500	80871750	E_025306	0.7325
chr17	81010750	81012000	E_025307	0.6663
chr17	81030750	81032500	E_025308	0.939
chr17	81079000	81080000	E_025309	0.9875
chr17	81189750	81190750	E_025310	0.7342
chr18	63250	64250	E_025311	0.7338
chr18	159500	161000	E_025312	0.6465
chr18	518750	520000	E_025313	0.9841
chr18	617250	618500	E_025314	0.859
chr18	650750	651250	E_025315	0.8518
chr18	655500	656500	E_025316	0.6834
chr18	659500	660000	E_025317	0.8216
chr18	710000	712000	E_025318	0.8252
chr18	766750	768000	E_025319	0.9337
chr18	773000	774750	E_025320	0.7615
chr18	777750	779500	E_025321	0.9787
chr18	785000	786500	E_025322	0.9782
chr18	805000	806500	E_025323	0.9626
chr18	807500	809250	E_025324	0.9161
chr18	809750	811500	E_025325	0.6785
chr18	814000	817500	E_025326	0.9278
chr18	829250	832750	E_025327	0.9322
chr18	838750	842750	E_025328	0.9737
chr18	961500	962500	E_025329	0.8262
chr18	1049750	1051250	E_025330	0.9875
chr18	1405750	1406500	E_025331	0.6538
chr18	1511250	1512750	E_025332	0.9402
chr18	1521750	1523000	E_025333	0.8894
chr18	2293750	2294500	E_025334	0.7327
chr18	2301500	2305250	E_025335	0.9719
chr18	2324000	2327000	E_025336	0.9617
chr18	2337000	2338000	E_025337	0.9878
chr18	2569250	2570500	E_025338	0.8697
chr18	2572750	2573250	E_025339	0.6765
chr18	2654000	2654500	E_025340	0.5785
chr18	2656500	2659250	E_025341	0.8133
chr18	2852750	2856500	E_025342	0.9735
chr18	2993500	2999000	E_025343	0.9703
chr18	3028750	3030250	E_025344	0.9548
chr18	3037000	3040000	E_025345	0.9674
chr18	3162000	3163000	E_025346	0.9763
chr18	3174250	3175250	E_025347	0.7502
chr18	3177500	3179000	E_025348	0.9763
chr18	3213250	3214500	E_025349	0.9843
chr18	3244750	3246250	E_025350	0.8188
chr18	3248500	3251000	E_025351	0.7816
chr18	3259000	3260750	E_025352	0.8907
chr18	3263500	3264000	E_025353	0.7519
chr18	3264500	3266750	E_025354	0.8417
chr18	3268500	3269500	E_025355	0.9789
chr18	3294000	3295750	E_025356	0.9789
chr18	3296500	3298000	E_025357	0.8861
chr18	3333250	3334500	E_025358	0.9251
chr18	3340000	3341500	E_025359	0.9823
chr18	3442500	3443500	E_025360	0.8487
chr18	3444500	3446500	E_025361	0.9419
chr18	3452250	3452750	E_025362	0.6851
chr18	3525500	3527750	E_025363	0.934
chr18	3584750	3586250	E_025364	0.9786
chr18	3595000	3600750	E_025365	0.9499
chr18	3601000	3601750	E_025366	0.9474
chr18	3604250	3611000	E_025367	0.9047
chr18	3613750	3614750	E_025368	0.9746
chr18	3615000	3619000	E_025369	0.9849
chr18	3620500	3628000	E_025370	0.9794
chr18	3643500	3644500	E_025371	0.7907
chr18	3649000	3651000	E_025372	0.9068
chr18	3651500	3652250	E_025373	0.9131
chr18	3654000	3657000	E_025374	0.8876
chr18	3658000	3662500	E_025375	0.9519
chr18	3663500	3666750	E_025376	0.9799
chr18	3699250	3701000	E_025377	0.943
chr18	3703500	3704500	E_025378	0.9026
chr18	3705750	3707500	E_025379	0.9805
chr18	6675250	6677250	E_025380	0.977
chr18	6682000	6685750	E_025381	0.9083
