Position	Class	IPEA	ChromHMM_Segway_weak_Strong-enhancer	DEEP	csi_ann	RFECS	chromHMM	Segway	Control_ChromHMM_Segway_weak_Strong_repressed_State	
chr21_31097600_31097722	0	1	1	0	0	1	1	1	1
chr2_132248424_132248554	0	1	0	1	0	0	0	1	0
chr2_132431421_132431548	0	0	1	0	0	1	0	1	1
chr2_132767431_132767553	0	0	0	0	0	0	0	1	0
chr21_33280600_33280729	0	0	0	0	0	0	0	0	1
chr21_33914933_33915063	0	0	0	0	0	0	0	0	1
chr21_34075157_34075278	0	0	1	0	0	1	1	1	1
chr21_34099919_34100044	0	0	0	0	1	0	0	0	0
chr21_34851258_34851388	0	0	0	1	1	0	0	0	0
chr2_134933190_134933320	0	0	0	0	0	0	0	0	1
chr21_35395365_35395495	0	0	1	0	0	1	1	1	1
chr2_135848508_135848638	0	0	0	0	0	0	0	0	1
chr21_35897672_35897800	0	0	0	0	0	0	0	1	1
chr21_38381876_38382000	0	0	1	0	0	0	0	1	1
chr21_39341096_39341226	0	0	0	0	0	0	0	0	1
chr21_39503388_39503518	0	0	0	0	0	0	0	0	1
chr21_39591287_39591417	0	1	1	1	1	1	1	1	1
chr21_40750200_40750327	0	0	1	0	0	0	1	1	1
chr21_43975535_43975665	0	0	0	0	0	1	0	1	1
chr2_144460614_144460738	0	0	1	0	0	1	1	1	1
chr2_144985409_144985539	0	0	1	0	0	0	0	1	1
chr2_145282928_145283058	0	0	1	0	0	0	1	1	1
chr21_45659926_45660056	0	0	0	0	0	0	0	1	1
chr21_46485113_46485237	0	0	1	0	0	1	1	1	1
chr2_15261430_15261557	0	0	0	0	0	0	0	0	1
chr2_152804156_152804286	0	0	0	0	0	1	0	1	0
chr2_158576055_158576185	0	0	0	0	0	0	0	1	1
chr2_158712265_158712395	0	0	1	0	0	0	1	1	1
chr2_159077749_159077879	0	0	1	0	0	0	1	1	1
chr2_159365443_159365573	0	0	0	0	0	0	0	0	1
chr2_168640654_168640776	0	0	0	0	0	0	0	0	1
chr2_169322804_169322925	0	0	1	0	0	0	1	1	1
chr2_169541889_169542010	0	0	1	1	1	1	1	1	1
chr2_170633112_170633233	0	1	1	0	0	1	0	1	1
chr2_170736615_170736745	0	0	1	0	0	0	1	1	1
chr2_170870256_170870386	0	0	1	1	0	0	1	1	1
chr2_171073052_171073182	0	0	1	0	0	0	0	1	1
chr2_171093006_171093136	0	0	1	1	0	1	1	1	1
chr2_171095427_171095550	0	0	1	0	0	0	1	1	1
chr2_171253502_171253630	0	0	1	0	0	1	1	1	1
chr2_172344650_172344780	0	0	0	0	0	0	0	0	1
chr2_172539118_172539240	0	0	1	0	0	1	1	1	1
chr2_173037518_173037648	0	0	1	0	0	1	0	1	1
chr2_177354656_177354786	0	0	0	0	0	1	0	1	1
chr2_178281635_178281765	0	0	0	0	0	0	0	1	1
chr2_183896525_183896655	0	1	1	0	0	0	1	1	1
chr2_187713400_187713527	0	0	0	0	0	0	0	1	0
chr2_190563202_190563330	0	1	1	0	0	1	1	1	1
chr2_191045384_191045508	0	0	0	1	1	0	0	0	0
chr2_191325384_191325506	0	1	1	1	0	0	1	1	1
chr2_192016070_192016200	0	0	0	0	0	0	0	0	0
chr2_192542000_192542125	0	0	0	1	0	0	0	0	0
chr2_196399051_196399181	0	1	1	0	0	1	1	1	1
chr2_196401712_196401835	0	1	1	0	0	1	1	1	1
chr2_198252716_198252846	0	0	0	0	0	0	0	0	1
chr2_198863448_198863578	0	1	1	0	1	0	1	1	1
chr2_200321072_200321202	0	0	0	1	1	0	0	0	0
chr2_200325178_200325308	0	1	0	1	1	0	0	0	0
chr2_201283747_201283877	0	0	0	0	0	0	0	0	1
chr2_20797000_20797125	0	1	1	0	0	0	1	1	1
chr2_215595276_215595406	0	0	0	0	0	0	0	0	1
chr2_21585051_21585175	0	0	0	0	0	0	0	0	1
chr2_216286736_216286866	0	0	1	1	0	1	1	1	1
chr2_217798020_217798150	0	0	1	0	0	1	1	1	1
chr2_217955462_217955590	0	1	1	0	0	1	1	1	1
chr2_218015605_218015735	0	0	1	0	0	0	1	1	1
chr2_218104635_218104765	0	0	0	0	0	0	0	0	1
chr2_220172871_220173001	0	0	0	0	0	0	0	1	0
chr22_21368000_21368130	0	1	0	1	0	0	0	0	0
chr22_21850935_21851065	0	0	1	0	0	1	0	1	1
chr22_23589186_23589316	0	0	0	0	0	0	0	1	0
chr22_24115475_24115600	0	0	1	0	0	1	0	1	1
chr2_224808400_224808522	0	1	0	0	0	0	0	1	0
chr22_25081800_25081928	0	0	0	0	0	0	0	1	1
chr2_225252403_225252533	0	0	1	0	0	0	1	1	1
chr22_27053447_27053577	0	0	1	0	0	0	0	1	1
chr2_227842736_227842866	0	1	1	1	1	1	1	1	1
chr22_28187362_28187492	0	0	0	0	0	0	0	0	1
chr22_28640881_28641011	0	1	1	0	0	0	1	1	1
chr22_29336127_29336257	0	0	0	0	0	0	0	0	1
chr2_230646814_230646944	0	0	0	0	0	0	0	0	0
chr22_31478600_31478724	0	1	1	0	0	1	1	1	1
chr22_31500672_31500802	0	0	0	0	0	0	0	0	0
chr2_232469561_232469685	0	0	1	0	0	1	0	1	1
chr2_234360619_234360749	0	0	1	0	0	1	1	1	1
chr22_36358858_36358982	0	0	0	0	0	0	0	0	1
chr2_237999211_237999341	0	0	0	0	0	0	0	0	1
chr22_38213530_38213660	0	1	1	0	0	0	1	1	1
chr2_238586703_238586831	0	0	1	0	0	1	1	1	1
chr22_39567135_39567265	0	0	1	0	0	1	1	1	1
chr22_39638787_39638914	0	0	1	0	0	0	0	1	1
chr2_240172049_240172179	0	0	0	0	0	0	0	1	1
chr22_40355080_40355210	0	1	1	1	0	0	1	1	1
chr22_40931059_40931189	0	0	1	0	0	1	1	1	1
chr2_24123600_24123723	0	0	1	0	0	1	1	1	1
chr22_41300251_41300381	0	0	0	0	0	0	0	0	1
chr2_242158672_242158800	0	1	0	0	0	0	0	1	0
chr2_242674653_242674777	0	0	0	0	0	0	0	0	0
chr22_42713138_42713268	0	0	1	0	0	1	1	1	1
chr22_43325450_43325580	0	0	0	0	0	0	0	1	1
chr22_43599080_43599210	0	0	0	0	0	0	0	0	1
chr2_24713245_24713375	0	1	0	1	1	1	0	0	0
chr22_47313322_47313452	0	0	0	0	0	0	0	0	1
chr22_47338971_47339101	0	0	0	0	0	0	0	0	1
chr22_49192335_49192465	0	0	0	0	0	0	0	0	1
chr22_50200077_50200200	0	1	1	0	0	1	1	1	1
chr22_50912690_50912815	0	0	0	0	0	1	0	0	0
chr22_50965723_50965853	0	0	0	0	0	0	0	1	0
chr22_51051734_51051855	0	0	1	0	0	1	1	1	1
chr22_51135000_51135122	0	0	0	0	0	0	0	0	0
chr2_27356200_27356321	0	1	0	0	0	0	0	1	0
chr2_27939066_27939190	0	0	0	0	0	0	0	0	1
chr2_28377366_28377496	0	0	0	0	0	0	0	0	1
chr2_28616704_28616834	0	0	1	0	0	0	0	1	1
chr2_28844313_28844436	0	0	1	0	0	1	1	1	1
chr2_30368835_30368965	0	0	0	1	0	1	0	1	0
chr2_30806302_30806432	0	0	1	0	0	1	1	1	1
chr2_32922381_32922511	0	0	1	0	0	0	1	1	1
chr2_33616643_33616773	0	0	0	0	0	0	0	0	1
chr2_37178336_37178466	0	0	1	0	0	1	1	1	1
chr2_37225040_37225170	0	0	0	0	0	0	0	0	1
chr2_37887025_37887153	0	0	1	0	0	1	0	1	1
chr2_39399000_39399128	0	0	1	0	0	0	1	1	1
chr2_40009052_40009177	0	1	1	0	0	1	1	1	1
chr2_44022714_44022844	0	0	0	0	0	0	0	0	1
chr2_45232511_45232641	0	0	0	0	0	0	0	0	1
chr2_46523749_46523879	0	0	1	0	0	0	0	1	1
chr2_48648222_48648352	0	1	1	0	0	0	0	1	1
chr2_55364745_55364874	0	1	1	0	0	1	1	1	1
chr2_70979056_70979186	0	1	1	0	0	0	1	1	1
chr2_73512303_73512428	0	0	1	0	0	0	0	1	1
chr2_74433446_74433576	0	0	1	1	0	0	1	1	1
chr2_75147252_75147382	0	0	1	0	0	0	0	1	1
chr2_75185351_75185481	0	0	0	1	1	0	0	0	0
chr2_79621404_79621534	0	0	0	0	0	0	0	0	1
chr2_86851423_86851553	0	0	1	0	0	0	1	1	1
chr2_87811035_87811165	0	0	1	1	0	1	0	1	1
chr2_88716235_88716365	0	0	0	0	0	0	0	0	1
chr2_905813_905935	0	0	1	0	0	0	0	1	1
chr2_91634974_91635104	0	0	1	0	0	0	0	1	1
chr2_96619320_96619450	0	0	0	0	0	0	0	1	1
chr2_97525135_97525265	0	1	1	0	0	0	1	1	1
chr2_97616155_97616285	0	0	1	0	0	0	1	1	1
chr2_97761474_97761600	0	0	0	0	1	0	0	1	0
chr2_98602868_98602998	0	0	0	0	0	0	0	0	1
chr2_99348368_99348496	0	0	0	0	0	0	0	1	1
chr3_100322035_100322165	0	0	0	0	0	1	0	1	1
chr3_101502547_101502677	0	0	0	0	0	0	0	0	1
chr3_10212636_10212764	0	0	1	0	0	1	1	1	1
chr3_107148200_107148323	0	0	0	0	0	0	1	0	0
chr3_107647268_107647398	0	0	0	0	0	0	0	1	1
chr3_110251688_110251818	0	0	0	0	0	0	0	0	1
chr3_110892035_110892165	0	0	0	0	0	0	0	0	1
chr3_115694350_115694475	0	0	1	0	0	0	0	1	1
chr3_115724372_115724502	0	1	1	0	0	1	1	1	1
chr3_118753000_118753121	0	0	0	0	0	0	0	1	0
chr3_122034786_122034916	0	0	0	0	0	0	0	0	1
chr3_122432695_122432825	0	0	0	0	0	0	0	0	1
chr3_122506840_122506969	0	1	1	0	0	0	1	1	1
chr3_125231055_125231184	0	0	1	0	0	1	0	1	1
chr3_126326200_126326325	0	1	1	1	0	1	1	1	1
chr3_126614167_126614293	0	1	1	0	0	1	1	1	1
chr3_128564400_128564521	0	1	1	0	0	1	1	1	1
chr3_12910835_12910965	0	1	1	0	1	0	0	1	1
chr3_129317879_129318000	0	1	0	0	0	1	1	1	0
chr3_130694007_130694137	0	0	0	0	0	0	0	0	1
chr3_132296416_132296546	0	0	1	0	0	0	1	1	1
chr3_132362290_132362420	0	0	1	0	0	0	0	1	1
chr3_141061379_141061509	0	0	1	0	0	0	1	1	1
chr3_141196156_141196286	0	0	1	0	0	1	1	1	1
chr3_141740048_141740178	0	0	1	0	0	1	1	1	1
chr3_142536916_142537046	0	0	1	0	0	1	1	1	1
chr3_142801435_142801563	0	0	1	0	0	1	1	1	1
chr3_143021630_143021760	0	1	1	0	0	1	1	1	1
chr3_143310335_143310465	0	0	0	0	0	1	0	0	1
chr3_143696333_143696459	0	0	1	0	0	1	1	1	1
chr3_146221035_146221165	0	0	0	0	0	0	0	0	1
chr3_147116324_147116454	0	0	0	0	0	0	0	0	1
chr3_15317000_15317127	0	0	1	0	0	1	1	1	1
chr3_15334474_15334604	0	0	1	1	0	1	1	1	1
chr3_155462997_155463127	0	0	1	0	0	0	0	1	1
chr3_157812683_157812813	0	0	0	0	0	0	0	1	1
chr3_157868020_157868150	0	0	0	0	0	0	0	0	1
chr3_160823225_160823349	0	0	0	0	0	0	1	1	0
chr3_167968674_167968800	0	0	0	0	0	0	0	0	0
chr3_169899672_169899800	0	0	0	0	1	0	0	1	0
chr3_170495056_170495186	0	1	1	1	1	0	1	1	1
chr3_170625264_170625394	0	1	0	0	0	0	0	1	0
chr3_171466183_171466313	0	0	1	0	0	1	1	1	1
chr3_172348774_172348904	0	0	0	0	0	0	0	0	1
chr3_173114229_173114357	0	0	0	0	0	0	0	0	0
chr3_177320486_177320610	0	0	1	0	0	0	0	1	1
chr3_178897868_178897989	0	0	1	0	0	1	1	1	1
chr3_179835814_179835939	0	0	0	0	0	0	0	1	1
chr3_182973400_182973529	0	1	1	0	1	0	1	1	1
chr3_184063714_184063844	0	1	1	1	0	1	1	1	1
chr3_185533535_185533665	0	1	1	1	1	1	1	1	1
chr3_185540410_185540540	0	1	0	0	1	0	0	0	0
chr3_193884600_193884727	0	1	1	0	0	1	0	1	1
chr3_193923462_193923592	0	0	1	0	0	1	1	1	1
chr3_194041509_194041632	0	0	1	0	0	1	0	1	1
chr3_194061835_194061965	0	0	0	0	0	0	0	0	1
chr3_194282072_194282200	0	0	1	0	0	1	1	1	1
chr3_194315365_194315495	0	0	1	0	0	0	1	1	1
chr3_195550278_195550408	0	0	1	0	0	1	1	1	1
chr3_195613504_195613634	0	0	1	0	0	1	1	1	1
chr3_196983424_196983554	0	0	0	0	0	0	0	0	1
chr3_197803800_197803926	0	0	1	0	0	1	1	1	1
chr3_24579633_24579763	0	0	1	0	0	0	0	1	1
chr3_29377072_29377200	0	0	0	0	0	0	0	0	1
chr3_32462147_32462277	0	0	0	0	0	0	0	0	1
chr3_33955384_33955508	0	1	1	1	0	1	1	1	1
chr3_34051079_34051209	0	0	1	0	0	0	1	1	1
chr3_40889488_40889618	0	0	0	0	0	0	0	0	1
chr3_42696826_42696956	0	0	1	0	0	0	0	1	1
chr3_43327000_43327125	0	0	0	0	0	0	1	1	0
chr3_43418069_43418199	0	0	0	0	0	0	0	0	1
chr3_43799284_43799412	0	0	1	0	0	1	1	1	1
chr3_44279940_44280069	0	1	1	0	0	0	1	1	1
chr3_45594330_45594460	0	1	1	0	0	0	1	1	1
chr3_46436891_46437014	0	0	1	0	0	1	1	1	1
chr3_46798195_46798325	0	0	1	0	0	0	0	1	1
chr3_47023198_47023328	0	0	0	0	0	0	0	1	0
chr3_4764061_4764183	0	1	1	0	0	0	1	1	1
chr3_49054666_49054796	0	0	0	0	0	0	0	1	0
chr3_50670602_50670732	0	0	0	0	0	0	0	1	1
chr3_52272215_52272345	0	1	0	1	0	1	0	1	0
chr3_63956954_63957084	0	0	0	0	0	1	0	1	1
chr3_64253200_64253330	0	0	0	0	0	0	0	0	1
chr3_65342000_65342126	0	0	0	0	0	0	0	0	0
chr3_66433676_66433806	0	0	0	0	0	0	0	0	1
chr3_67609415_67609545	0	0	0	0	0	0	0	0	1
chr3_69918954_69919084	0	0	1	0	0	0	0	1	1
chr3_70169408_70169538	0	0	1	0	0	0	0	1	1
chr3_71114874_71115000	0	0	0	0	0	0	0	1	0
chr3_71322810_71322940	0	0	0	0	0	0	0	0	1
chr3_71650200_71650321	0	0	1	0	0	1	1	1	1
chr3_72333896_72334026	0	0	1	0	0	1	1	1	1
chr3_75707935_75708065	0	0	0	0	0	0	0	0	0
chr3_87039095_87039225	0	0	0	0	0	0	0	0	1
chr3_88214865_88214995	0	0	0	0	0	0	0	0	1
chr3_9920524_9920650	0	0	1	0	0	1	1	1	1
chr4_106919616_106919746	0	0	1	0	0	1	1	1	1
chr4_108939444_108939574	0	0	0	0	0	0	0	0	1
chr4_113185321_113185451	0	0	0	0	0	0	0	0	1
chr4_113333270_113333400	0	0	0	0	0	0	0	0	1
chr4_122773114_122773244	0	0	0	0	0	0	0	0	1
chr4_123780044_123780174	0	0	0	0	0	0	0	1	1
chr4_124400020_124400150	0	0	1	0	0	1	1	1	1
chr4_130950635_130950765	0	0	0	0	0	0	0	0	1
chr4_1367908_1368038	0	0	0	0	0	0	0	1	1
chr4_139898777_139898907	0	0	0	0	0	0	0	0	1
chr4_140925600_140925725	0	0	0	0	0	0	0	0	1
chr4_144810375_144810503	0	0	1	1	1	1	1	1	1
chr4_145024428_145024557	0	0	1	0	0	0	1	1	1
chr4_146654531_146654660	0	0	1	0	0	0	0	1	1
chr4_147431818_147431948	0	0	0	0	0	0	0	0	1
chr4_153794142_153794272	0	0	0	0	0	0	0	0	1
chr4_155383059_155383189	0	1	1	0	0	0	1	1	1
chr4_164465473_164465596	0	0	1	0	0	1	0	1	1
chr4_170540600_170540723	0	0	0	1	0	0	0	0	0
chr4_170744954_170745077	0	0	1	0	0	0	0	1	1
chr4_170957060_170957190	0	0	0	0	0	0	0	0	1
chr4_173959435_173959565	0	0	0	0	0	1	1	1	0
chr4_184162375_184162505	0	0	1	0	0	1	1	1	1
chr4_184908600_184908722	0	0	0	0	0	1	0	1	1
chr4_185265270_185265400	0	1	0	0	0	1	0	1	0
chr4_185711022_185711152	0	0	0	0	0	0	0	0	1
chr4_186277797_186277927	0	0	0	0	0	1	0	1	1
chr4_186393376_186393506	0	0	0	0	0	0	0	1	1
chr4_20494431_20494561	0	0	0	0	0	0	0	0	1
chr4_2257218_2257348	0	0	0	0	0	0	0	1	1
chr4_23017328_23017458	0	0	0	0	0	0	0	0	1
chr4_24475278_24475400	0	0	0	0	0	0	0	1	0
chr4_25256513_25256643	0	0	0	0	0	0	0	0	1
chr4_25928003_25928133	0	0	0	0	0	0	0	0	1
chr4_26332235_26332365	0	0	0	0	0	1	1	1	0
chr4_2867635_2867765	0	0	0	0	0	0	0	1	1
chr4_299473_299600	0	0	0	0	0	0	0	0	1
chr4_34007535_34007665	0	0	0	0	0	0	0	0	1
chr4_40536412_40536542	0	0	0	0	0	0	0	0	1
chr4_42072206_42072336	0	0	0	0	0	0	0	0	1
chr4_43759235_43759365	0	0	0	0	0	0	0	0	1
chr4_4679851_4679981	0	0	0	0	0	0	0	0	0
chr4_5035996_5036124	0	0	1	0	0	0	1	1	1
chr4_56360247_56360376	0	0	1	0	0	0	1	1	1
chr4_56732800_56732930	0	0	1	0	0	0	1	1	1
chr4_5712254_5712384	0	0	0	0	0	0	0	1	0
chr4_57793645_57793775	0	0	0	0	0	0	0	0	1
chr4_5982335_5982465	0	0	0	0	0	0	0	0	1
chr4_73282432_73282562	0	0	0	0	0	0	0	0	1
chr4_74485970_74486100	0	0	1	0	0	0	0	1	1
chr4_75409103_75409233	0	0	1	0	0	1	1	1	1
chr4_75585200_75585328	0	1	1	0	0	1	1	1	1
chr4_77406096_77406226	0	0	0	0	0	0	0	0	1
chr4_77725000_77725124	0	1	1	0	0	1	1	1	1
chr4_77966048_77966170	0	0	1	0	0	0	1	1	1
chr4_78067817_78067946	0	0	1	0	0	1	0	1	1
chr4_79671246_79671376	0	0	1	0	0	1	1	1	1
chr4_79689251_79689375	0	0	1	0	0	1	1	1	1
chr4_79723368_79723498	0	0	1	0	0	0	1	1	1
chr4_81050270_81050398	0	1	1	0	0	0	1	1	1
chr4_8414899_8415029	0	0	0	0	0	0	0	1	1
chr4_85402400_85402528	0	0	0	0	0	0	0	0	1
chr4_87924035_87924165	0	0	0	0	0	0	0	1	1
chr4_95405172_95405302	0	1	1	0	0	0	1	1	1
chr4_95429030_95429160	0	1	1	0	0	1	1	1	1
chr5_1005264_1005391	0	0	1	0	0	0	0	1	1
chr5_102607874_102608000	0	0	1	0	0	1	1	1	1
chr5_10709000_10709124	0	1	1	0	1	1	1	1	1
chr5_114916034_114916164	0	0	0	0	0	0	0	0	1
chr5_115419626_115419756	0	0	0	0	0	0	0	1	0
chr5_118722361_118722491	0	0	1	1	0	1	1	1	1
chr5_11904795_11904925	0	0	0	0	0	0	0	0	1
chr5_122703937_122704067	0	0	0	0	0	0	0	0	1
chr5_123935396_123935523	0	0	1	0	0	0	0	1	1
chr5_123994908_123995038	0	1	1	1	0	1	1	1	1
chr5_130518222_130518352	0	1	1	0	0	1	1	1	1
chr5_130708835_130708965	0	0	1	0	0	1	1	1	1
chr5_131561141_131561271	0	0	1	0	0	0	1	1	1
chr5_131704800_131704928	0	0	0	1	0	0	0	1	0
chr5_132011077_132011200	0	1	1	0	0	0	1	1	1
chr5_134522830_134522960	0	1	1	0	0	1	1	1	1
chr5_137785541_137785670	0	0	1	0	0	1	0	1	1
chr5_139154520_139154646	0	0	1	0	0	0	1	1	1
chr5_139669421_139669551	0	0	0	0	0	0	0	1	1
chr5_140603277_140603400	0	0	0	0	0	0	0	1	0
chr5_140693285_140693415	0	0	0	0	0	0	0	0	1
chr5_140739838_140739968	0	0	0	0	0	0	0	1	0
chr5_141224935_141225065	0	0	1	0	0	1	1	1	1
chr5_14145335_14145465	0	0	1	0	0	0	0	1	1
chr5_14326856_14326986	0	1	1	0	0	1	1	1	1
chr5_148006756_148006886	0	0	1	0	0	0	1	1	1
chr5_149995672_149995800	0	0	1	0	0	0	1	1	1
chr5_154033078_154033200	0	0	1	1	0	1	1	1	1
chr5_158768974_158769099	0	0	1	0	0	0	1	1	1
chr5_159667604_159667734	0	0	1	0	0	1	1	1	1
chr5_159790305_159790432	0	1	1	0	0	0	1	1	1
chr5_167041755_167041877	0	0	0	0	0	0	0	0	1
chr5_169406863_169406993	0	0	0	0	0	0	0	0	1
chr5_171431335_171431465	0	1	0	0	0	0	0	1	1
chr5_173738600_173738723	0	0	0	0	0	0	0	1	1
chr5_176098835_176098965	0	0	0	0	0	0	0	0	1
chr5_177371594_177371724	0	0	0	0	0	0	0	0	1
chr5_179512408_179512535	0	0	1	0	0	1	0	1	1
chr5_180586872_180587000	0	1	1	1	0	1	1	1	1
chr5_32569516_32569644	0	0	1	0	0	0	0	1	1
chr5_34633208_34633338	0	0	1	0	0	0	1	1	1
chr5_36618124_36618247	0	0	0	0	0	1	0	0	1
chr5_43106200_43106326	0	1	1	0	1	1	1	1	1
chr5_43600948_43601073	0	1	1	0	0	0	1	1	1
chr5_53230865_53230995	0	0	0	0	0	0	0	0	1
chr5_54179067_54179197	0	0	0	0	0	0	0	1	1
chr5_55586442_55586572	0	0	1	0	0	1	1	1	1
chr5_5886863_5886993	0	0	0	0	0	0	0	1	0
chr5_60196001_60196131	0	0	0	0	0	0	0	0	1
chr5_6321394_6321524	0	1	1	1	0	1	1	1	1
chr5_66461600_66461723	0	0	0	0	0	0	1	1	0
chr5_692881_693011	0	0	1	0	0	0	0	1	1
chr5_71229000_71229121	0	0	1	0	0	1	1	1	1
chr5_71856008_71856138	0	1	1	0	0	1	1	1	1
chr5_74744386_74744516	0	0	0	0	0	0	0	0	1
chr5_75700675_75700800	0	0	0	1	1	1	0	1	0
chr5_77995618_77995748	0	1	1	0	0	1	1	1	1
chr5_78668155_78668285	0	0	0	0	0	0	0	0	1
chr5_80012032_80012162	0	0	0	0	0	0	0	0	1
chr5_81150711_81150841	0	1	1	0	0	1	1	1	1
chr5_81270200_81270327	0	1	1	0	0	1	1	1	1
chr5_84927877_84928007	0	0	0	0	0	0	0	0	1
chr5_87481830_87481960	0	0	0	0	0	0	0	0	1
chr5_88365431_88365555	0	0	1	0	0	1	1	1	1
chr5_88694808_88694929	0	0	1	0	0	0	0	1	1
chr5_89910794_89910921	0	1	1	0	1	0	1	1	1
chr5_9456335_9456465	0	0	0	0	0	0	0	0	1
chr5_94979915_94980041	0	0	1	0	0	1	1	1	1
chr5_95197400_95197523	0	0	1	0	0	1	1	1	1
chr5_95272807_95272937	0	1	1	0	1	1	1	1	1
chr5_95416635_95416765	0	0	0	0	0	0	0	1	1
chr5_95768440_95768567	0	0	0	0	0	0	0	0	1
chr6_100676600_100676725	0	1	0	0	1	0	0	0	0
chr6_10401206_10401333	0	1	1	1	0	1	1	1	1
chr6_10514898_10515028	0	0	1	0	0	1	1	1	1
chr6_106546497_106546618	0	0	0	1	1	0	0	1	0
chr6_106603335_106603465	0	0	1	0	0	1	0	1	1
chr6_106808151_106808272	0	0	1	0	0	0	0	1	1
chr6_10682787_10682917	0	1	1	0	0	1	1	1	1
chr6_10839079_10839200	0	0	0	1	1	0	0	1	0
chr6_108455866_108455996	0	0	0	0	0	1	0	1	1
chr6_109369410_109369540	0	0	1	0	0	0	0	1	1
chr6_110522824_110522954	0	0	1	0	0	0	0	1	1
chr6_111252159_111252282	0	0	1	0	0	0	1	1	1
chr6_111803304_111803431	0	1	0	1	1	0	0	0	0
chr6_11259199_11259329	0	0	0	0	0	0	0	0	1
chr6_113267324_113267452	0	0	1	0	0	0	0	1	1
chr6_11849965_11850088	0	0	1	0	0	1	1	1	1
chr6_119356116_119356246	0	0	1	0	0	1	1	1	1
chr6_119461412_119461541	0	1	1	1	0	1	1	1	1
chr6_119491705_119491835	0	0	1	0	0	1	1	1	1
chr6_119630267_119630393	0	1	1	1	0	0	1	1	1
chr6_126069580_126069710	0	0	1	0	0	1	0	1	1
chr6_126071368_126071498	0	0	1	0	0	0	0	1	1
chr6_126175370_126175500	0	0	0	0	0	0	0	0	1
chr6_126503466_126503596	0	0	0	0	0	0	0	0	0
chr6_129905549_129905679	0	0	0	0	0	0	0	0	1
chr6_134694012_134694137	0	1	1	0	0	1	1	1	1
chr6_134726600_134726722	0	0	0	0	0	0	0	0	1
chr6_135453493_135453623	0	0	1	0	0	1	1	1	1
chr6_135504560_135504690	0	1	0	1	1	0	0	0	0
chr6_136823353_136823483	0	0	0	0	0	0	0	1	1
chr6_139004400_139004530	0	0	1	0	0	1	1	1	1
chr6_139796575_139796705	0	1	1	1	1	0	1	1	1
chr6_139965180_139965310	0	0	1	1	0	1	1	1	1
chr6_140250135_140250265	0	0	0	0	0	0	0	0	1
chr6_140259200_140259328	0	1	1	0	0	1	1	1	1
chr6_140807383_140807513	0	0	1	0	0	0	1	1	1
chr6_143023715_143023844	0	0	1	0	0	0	0	1	1
chr6_145091860_145091990	0	0	0	0	0	0	0	0	1
chr6_146348903_146349033	0	0	0	0	0	1	0	1	1
chr6_147179019_147179140	0	1	0	1	1	0	0	0	0
chr6_14730600_14730727	0	0	1	0	0	1	1	1	1
chr6_14797852_14797973	0	0	1	0	0	0	1	1	1
chr6_149439000_149439127	0	0	1	1	0	1	1	1	1
chr6_150322827_150322957	0	0	0	0	0	0	0	1	1
chr6_151646519_151646649	0	0	0	0	0	0	0	1	1
chr6_15456543_15456673	0	0	0	0	0	0	0	0	1
chr6_157112525_157112655	0	0	1	0	0	1	1	1	1
chr6_157112872_157113000	0	0	0	0	0	1	0	1	0
chr6_157113223_157113353	0	0	0	0	0	1	0	1	1
chr6_157176455_157176585	0	1	1	0	1	1	1	1	1
chr6_157271014_157271144	0	0	0	0	0	0	0	0	1
chr6_157279861_157279991	0	0	0	0	0	1	0	0	1
chr6_157697626_157697756	0	0	0	0	0	0	0	0	1
chr6_159345399_159345529	0	0	1	0	0	1	1	1	1
chr6_159394234_159394364	0	0	0	0	0	0	0	0	1
chr6_15987984_15988114	0	0	1	0	0	1	1	1	1
chr6_161740434_161740560	0	0	1	0	0	0	1	1	1
chr6_161827755_161827885	0	0	1	0	0	1	1	1	1
chr6_16332077_16332200	0	0	1	0	0	1	1	1	1
chr6_163898400_163898522	0	0	0	0	0	0	0	0	0
chr6_166795200_166795326	0	1	0	0	1	0	0	0	0
chr6_167189049_167189177	0	0	1	0	0	0	0	1	1
chr6_167276722_167276852	0	0	0	0	0	0	0	0	1
chr6_171022935_171023065	0	0	0	0	0	0	0	0	1
chr6_20533879_20534000	0	0	1	1	0	0	1	1	1
chr6_2226535_2226665	0	0	0	0	0	0	0	0	1
chr6_26219403_26219533	0	1	1	0	0	0	1	1	1
chr6_26492715_26492845	0	0	1	0	0	1	1	1	1
chr6_28273158_28273288	0	0	0	0	0	0	0	0	1
chr6_28520186_28520316	0	1	1	0	0	1	1	1	1
chr6_28617075_28617200	0	0	0	0	0	0	0	1	0
chr6_28661977_28662107	0	0	0	0	0	0	0	1	1
chr6_2953231_2953354	0	1	1	0	0	1	1	1	1
chr6_2969414_2969544	0	1	1	0	0	1	1	1	1
chr6_29715921_29716051	0	0	1	0	0	0	0	1	1
chr6_29717225_29717355	0	0	0	0	0	0	0	1	0
chr6_29975044_29975174	0	0	0	0	0	0	0	1	1
chr6_30656072_30656200	0	0	0	1	1	1	0	1	0
chr6_31358935_31359065	0	0	0	0	0	0	0	0	0
chr6_31627735_31627865	0	1	1	1	1	0	1	0	1
chr6_31685675_31685800	0	0	1	0	0	1	1	1	1
chr6_31829800_31829921	0	1	0	1	0	0	0	0	0
chr6_32153835_32153965	0	0	1	1	1	1	1	1	1
chr6_32820933_32821063	0	0	1	0	1	0	0	1	1
